Employee_ID,Survey_Date,Engagement_Score,Manager_Support_Score,Career_Growth_Score,Rewards_Score,Wellbeing_Score,Belonging_Score,eNPS_0_10,Anonymous_Comment
E04267,2025-06-30,62.0,56,62,92,46,77,2,Need clearer career path
E04267,2026-06-30,81.2,86,52,72,94,57,6,Workload is high
E04268,2025-06-30,73.4,72,57,51,86,79,6,Good manager support
E04268,2026-06-30,83.1,72,77,70,87,72,1,Need more learning opportunities
E04269,2025-06-30,79.2,88,87,82,58,86,2,Strong team culture
E04269,2026-06-30,71.3,74,74,60,40,91,0,Strong team culture
E04270,2025-06-30,60.2,74,78,38,54,48,4,Need clearer career path
E04270,2026-06-30,60.6,51,69,58,45,64,2,Need clearer career path
E04272,2025-06-30,54.1,56,45,51,59,58,1,Compensation could improve
E04272,2026-06-30,76.2,74,68,76,84,53,7,Good manager support
E04273,2025-06-30,62.7,57,52,66,63,45,2,Strong team culture
E04273,2026-06-30,76.0,62,94,84,58,74,3,Need clearer career path
E04274,2025-06-30,67.5,88,80,51,54,70,3,Need clearer career path
E04274,2026-06-30,68.9,51,79,60,53,82,1,Good manager support
E04276,2025-06-30,71.7,65,81,53,79,70,10,No comment
E04276,2026-06-30,55.5,76,71,50,42,48,9,Workload is high
E04277,2025-06-30,66.6,79,66,64,84,45,6,Strong team culture
E04279,2025-06-30,80.1,68,70,81,96,95,1,Need more learning opportunities
E04279,2026-06-30,75.4,53,86,50,95,96,8,Happy with flexibility
E04281,2026-06-30,67.5,54,48,89,40,98,8,Need more learning opportunities
E04282,2025-06-30,62.0,80,82,58,54,52,10,No comment
E04282,2026-06-30,52.3,77,65,44,46,53,8,Happy with flexibility
E04283,2025-06-30,64.5,84,48,64,96,58,0,Compensation could improve
E04283,2026-06-30,57.8,52,50,38,90,59,7,Happy with flexibility
E04284,2025-06-30,53.6,68,42,74,44,60,1,Need clearer career path
E04284,2026-06-30,74.5,80,65,55,83,82,5,Workload is high
E04285,2025-06-30,65.3,77,57,58,59,82,9,Good manager support
E04285,2026-06-30,73.7,61,86,85,43,62,10,No comment
E04287,2026-06-30,74.1,74,91,92,75,50,9,Strong team culture
E04288,2025-06-30,65.5,92,53,55,40,88,7,Compensation could improve
E04288,2026-06-30,64.0,65,41,72,76,93,8,Good manager support
E04289,2026-06-30,67.9,66,41,85,51,66,6,Good manager support
E04290,2025-06-30,63.1,53,46,73,53,98,9,Workload is high
E04290,2026-06-30,69.8,88,44,70,86,85,6,Compensation could improve
E04292,2025-06-30,80.7,90,64,88,89,68,9,Need more learning opportunities
E04292,2026-06-30,60.4,77,72,38,47,62,10,Need clearer career path
E04293,2025-06-30,73.5,79,82,77,57,50,3,Strong team culture
E04293,2026-06-30,55.3,48,44,46,88,53,0,Need more learning opportunities
E04294,2025-06-30,64.5,76,53,49,85,64,8,Good manager support
E04294,2026-06-30,82.3,91,69,78,86,59,5,No comment
E04296,2025-06-30,76.5,73,78,73,72,85,2,Need clearer career path
E04296,2026-06-30,68.9,51,84,60,40,79,0,No comment
E04297,2025-06-30,60.9,47,45,72,65,52,5,Need more learning opportunities
E04297,2026-06-30,76.5,73,95,55,83,78,4,Happy with flexibility
E04298,2025-06-30,70.2,87,78,71,69,54,9,Good manager support
E04298,2026-06-30,77.3,52,71,86,90,56,0,Workload is high
E04299,2025-06-30,51.6,68,59,42,45,70,8,Good manager support
E04299,2026-06-30,56.2,72,49,42,86,59,4,Need clearer career path
E04300,2025-06-30,78.6,57,85,69,90,73,10,Need clearer career path
E04300,2026-06-30,73.9,93,43,90,84,58,2,Workload is high
E04301,2025-06-30,70.6,95,90,52,71,69,10,Happy with flexibility
E04301,2026-06-30,77.1,94,91,54,85,54,0,Happy with flexibility
E04302,2025-06-30,62.7,45,83,60,46,73,5,Strong team culture
E04302,2026-06-30,68.2,85,93,70,78,48,6,Happy with flexibility
E04303,2025-06-30,69.0,74,70,82,63,71,6,Need clearer career path
E04303,2026-06-30,70.5,65,95,78,53,50,4,Happy with flexibility
E04304,2025-06-30,82.6,93,73,85,77,80,4,No comment
E04304,2026-06-30,76.0,81,78,57,81,94,10,Compensation could improve
E04305,2025-06-30,65.3,94,46,70,51,90,3,No comment
E04305,2026-06-30,63.2,45,50,55,75,66,9,No comment
E04306,2025-06-30,63.4,57,67,84,68,81,3,Good manager support
E04306,2026-06-30,81.2,87,84,56,68,80,8,Happy with flexibility
E04307,2025-06-30,70.0,51,52,65,58,80,0,No comment
E04307,2026-06-30,66.4,65,55,76,42,87,9,Good manager support
E04309,2025-06-30,60.8,62,42,40,71,75,10,No comment
E04309,2026-06-30,65.5,93,45,78,48,66,6,Good manager support
E04310,2025-06-30,63.5,67,45,38,62,78,8,Good manager support
E04310,2026-06-30,55.1,65,42,53,56,64,3,Need clearer career path
E04311,2025-06-30,59.0,72,40,77,42,49,2,Need more learning opportunities
E04311,2026-06-30,75.1,62,91,64,55,85,3,Happy with flexibility
E04312,2025-06-30,76.3,80,41,84,70,59,10,Need more learning opportunities
E04312,2026-06-30,73.1,72,65,58,95,84,0,Compensation could improve
E04313,2025-06-30,67.3,59,89,56,79,95,8,Need more learning opportunities
E04313,2026-06-30,74.4,79,85,92,75,52,0,Workload is high
E04314,2026-06-30,74.7,66,71,54,83,85,7,Happy with flexibility
E04315,2025-06-30,63.0,76,64,85,64,49,9,Good manager support
E04315,2026-06-30,82.0,92,78,81,53,59,10,Strong team culture
E04316,2025-06-30,67.3,85,80,53,58,67,6,Good manager support
E04316,2026-06-30,60.7,47,87,52,91,73,1,Need clearer career path
E04317,2025-06-30,79.5,45,94,89,63,88,3,Good manager support
E04317,2026-06-30,63.2,67,69,70,47,48,5,Happy with flexibility
E04318,2025-06-30,74.6,77,84,49,57,81,6,Need clearer career path
E04318,2026-06-30,69.4,70,61,50,81,79,10,Good manager support
E04319,2026-06-30,65.2,55,88,45,69,85,0,Good manager support
E04320,2025-06-30,63.3,64,46,49,79,98,7,Need clearer career path
E04320,2026-06-30,70.5,58,82,58,60,72,5,Workload is high
E04321,2026-06-30,65.9,74,42,52,62,97,8,Happy with flexibility
E04322,2025-06-30,55.6,83,80,44,44,48,1,No comment
E04322,2026-06-30,62.5,54,56,48,86,54,8,Need more learning opportunities
E04323,2025-06-30,71.7,86,86,56,57,63,2,No comment
E04323,2026-06-30,63.7,51,81,81,78,57,8,Need more learning opportunities
E04324,2025-06-30,62.1,71,55,53,79,94,2,Happy with flexibility
E04325,2025-06-30,69.3,90,73,59,63,66,7,Happy with flexibility
E04325,2026-06-30,78.6,84,93,80,46,74,8,Workload is high
E04326,2025-06-30,67.3,75,44,67,67,75,7,Strong team culture
E04326,2026-06-30,71.3,54,83,83,41,93,1,Strong team culture
E04329,2025-06-30,68.9,94,86,54,88,48,0,Need clearer career path
E04329,2026-06-30,65.8,52,88,54,48,91,2,Happy with flexibility
E04331,2025-06-30,84.4,53,94,76,72,92,8,Need clearer career path
E04331,2026-06-30,75.1,60,87,82,79,67,0,Workload is high
E04336,2025-06-30,77.1,68,83,62,89,75,2,Compensation could improve
E04336,2026-06-30,73.2,68,89,92,48,45,2,Workload is high
E04337,2025-06-30,65.5,90,50,71,70,56,8,Workload is high
E04337,2026-06-30,80.5,88,58,78,93,73,1,Compensation could improve
E04338,2025-06-30,56.9,55,79,38,73,60,6,Need more learning opportunities
E04338,2026-06-30,68.4,67,93,79,46,73,0,Workload is high
E04339,2025-06-30,61.5,54,86,47,71,63,8,No comment
E04339,2026-06-30,64.0,60,73,70,59,71,7,No comment
E04340,2025-06-30,66.1,62,88,46,88,74,4,No comment
E04340,2026-06-30,69.4,71,62,64,93,54,2,No comment
E04341,2026-06-30,67.8,78,73,38,95,46,7,Compensation could improve
E04342,2026-06-30,63.6,55,56,43,66,79,8,Need more learning opportunities
E04343,2025-06-30,71.8,91,90,49,68,87,2,Workload is high
E04343,2026-06-30,67.7,86,75,57,61,68,6,Workload is high
E04344,2025-06-30,75.2,76,49,90,67,85,1,Strong team culture
E04344,2026-06-30,67.1,50,56,75,62,73,6,Strong team culture
E04345,2025-06-30,63.9,90,95,50,40,46,8,Workload is high
E04345,2026-06-30,77.2,94,60,66,82,75,3,Good manager support
E04346,2025-06-30,62.9,90,54,49,88,75,3,Good manager support
E04346,2026-06-30,70.0,72,63,80,56,74,5,Compensation could improve
E04347,2026-06-30,67.5,54,95,76,68,47,0,Compensation could improve
E04348,2025-06-30,65.8,48,85,60,81,48,5,Happy with flexibility
E04348,2026-06-30,55.9,72,41,51,74,85,7,Workload is high
E04349,2025-06-30,58.2,59,95,42,55,70,3,Happy with flexibility
E04349,2026-06-30,82.3,87,83,71,85,95,5,No comment
E04350,2025-06-30,84.7,73,88,92,69,89,6,Strong team culture
E04350,2026-06-30,72.4,80,53,63,89,87,3,Compensation could improve
E04351,2025-06-30,61.4,57,67,72,60,51,9,No comment
E04351,2026-06-30,62.6,77,60,39,88,54,2,Need more learning opportunities
E04352,2025-06-30,76.9,61,87,78,82,72,10,Good manager support
E04352,2026-06-30,75.0,78,74,85,66,92,1,No comment
E04353,2025-06-30,75.8,67,89,59,82,89,1,Need more learning opportunities
E04353,2026-06-30,63.8,86,55,52,53,65,3,Workload is high
E04354,2025-06-30,63.1,70,71,38,83,81,7,Need more learning opportunities
E04354,2026-06-30,65.3,90,68,51,74,67,8,Need more learning opportunities
E04355,2025-06-30,70.7,49,75,46,51,89,3,Need more learning opportunities
E04355,2026-06-30,74.8,92,58,72,69,53,7,Need clearer career path
E04356,2025-06-30,84.6,81,82,87,93,81,10,Workload is high
E04356,2026-06-30,80.2,53,87,84,74,89,5,Happy with flexibility
E04357,2025-06-30,90.4,75,94,92,78,73,5,Good manager support
E04357,2026-06-30,60.5,75,67,56,64,48,1,Strong team culture
E04358,2025-06-30,77.2,88,53,71,44,93,8,Happy with flexibility
E04358,2026-06-30,67.3,67,65,51,83,53,9,No comment
E04359,2026-06-30,72.5,86,68,61,63,48,10,Workload is high
E04360,2025-06-30,60.4,48,63,71,79,64,7,Compensation could improve
E04360,2026-06-30,69.8,86,74,53,46,95,2,Need clearer career path
E04361,2025-06-30,72.5,49,87,83,49,95,0,No comment
E04361,2026-06-30,59.6,69,75,46,59,67,9,Compensation could improve
E04363,2025-06-30,76.2,89,69,63,87,50,1,Good manager support
E04363,2026-06-30,64.8,61,52,53,93,63,9,Workload is high
E04364,2025-06-30,55.1,55,43,72,60,70,0,Strong team culture
E04364,2026-06-30,46.7,61,67,45,51,48,2,Happy with flexibility
E04365,2026-06-30,75.8,84,54,92,53,69,8,Happy with flexibility
E04366,2025-06-30,69.7,93,83,76,87,51,3,No comment
E04366,2026-06-30,76.1,85,41,84,79,83,4,Strong team culture
E04367,2025-06-30,50.8,60,43,55,88,47,6,Strong team culture
E04367,2026-06-30,66.4,55,73,47,95,62,0,Workload is high
E04368,2025-06-30,73.9,79,53,72,92,69,8,Need clearer career path
E04368,2026-06-30,56.5,80,53,43,45,88,6,Need clearer career path
E04369,2025-06-30,59.0,48,81,44,57,65,0,No comment
E04369,2026-06-30,71.1,70,91,88,56,56,2,Good manager support
E04370,2025-06-30,55.4,63,77,71,48,46,5,No comment
E04370,2026-06-30,67.6,81,59,47,76,74,4,Workload is high
E04371,2025-06-30,67.1,88,46,61,42,84,8,Need more learning opportunities
E04371,2026-06-30,71.2,81,61,91,75,53,4,Compensation could improve
E04372,2025-06-30,73.5,92,72,67,90,65,8,Happy with flexibility
E04372,2026-06-30,80.2,49,63,82,83,90,1,Need clearer career path
E04373,2025-06-30,66.3,91,46,55,88,53,10,Need more learning opportunities
E04373,2026-06-30,60.6,52,59,45,58,73,10,No comment
E04374,2025-06-30,77.3,89,81,70,58,71,1,No comment
E04374,2026-06-30,59.4,82,42,70,78,47,10,Good manager support
E04375,2025-06-30,59.4,54,52,81,59,59,1,Happy with flexibility
E04376,2025-06-30,66.6,93,44,54,41,75,6,Need clearer career path
E04377,2025-06-30,66.4,45,94,52,96,82,8,No comment
E04377,2026-06-30,64.2,74,68,75,79,56,3,Need clearer career path
E04378,2025-06-30,63.7,75,84,64,57,53,10,Strong team culture
E04378,2026-06-30,59.7,60,49,40,86,70,9,Good manager support
E04379,2026-06-30,62.0,61,65,67,58,95,7,Compensation could improve
E04380,2025-06-30,63.1,64,91,57,41,92,3,Need clearer career path
E04380,2026-06-30,83.3,93,74,84,44,96,9,Compensation could improve
E04381,2025-06-30,71.3,67,82,70,66,67,9,Happy with flexibility
E04381,2026-06-30,74.3,68,61,44,75,86,9,Happy with flexibility
E04382,2025-06-30,58.5,62,84,50,42,87,4,No comment
E04382,2026-06-30,47.9,62,42,57,51,70,9,No comment
E04383,2025-06-30,70.6,55,60,84,62,56,5,No comment
E04383,2026-06-30,64.3,81,52,45,91,62,5,Need more learning opportunities
E04384,2025-06-30,45.8,67,45,52,44,46,3,Strong team culture
E04384,2026-06-30,78.3,77,78,54,94,87,3,Need more learning opportunities
E04385,2025-06-30,74.4,84,64,44,80,92,1,Workload is high
E04385,2026-06-30,62.4,67,41,42,74,73,8,Need clearer career path
E04386,2025-06-30,62.6,70,71,65,58,70,5,Happy with flexibility
E04386,2026-06-30,75.3,76,88,78,80,83,6,Need more learning opportunities
E04387,2025-06-30,67.5,58,95,89,54,76,6,Need more learning opportunities
E04387,2026-06-30,65.3,73,84,48,51,79,2,Strong team culture
E04388,2025-06-30,58.4,46,58,73,55,52,7,Need clearer career path
E04388,2026-06-30,70.2,75,87,67,77,66,4,Need clearer career path
E04390,2025-06-30,63.1,61,53,81,66,69,1,Need more learning opportunities
E04390,2026-06-30,65.8,60,93,77,58,65,5,No comment
E04391,2025-06-30,61.2,78,82,43,51,48,6,No comment
E04391,2026-06-30,60.7,46,43,84,47,68,0,No comment
E04392,2025-06-30,82.5,87,54,90,76,59,8,Need clearer career path
E04392,2026-06-30,76.2,50,86,87,81,59,5,Happy with flexibility
E04393,2025-06-30,67.3,82,95,59,54,65,7,Need more learning opportunities
E04393,2026-06-30,83.4,65,95,79,63,98,3,Need more learning opportunities
E04394,2025-06-30,79.4,93,52,88,70,98,6,Need more learning opportunities
E04394,2026-06-30,72.2,91,64,76,89,45,6,Compensation could improve
E04395,2025-06-30,66.8,51,60,50,71,94,1,Need more learning opportunities
E04395,2026-06-30,65.6,58,56,64,96,85,10,Good manager support
E04396,2025-06-30,74.5,93,63,73,86,53,1,Workload is high
E04396,2026-06-30,63.6,58,50,83,71,51,3,Workload is high
E04398,2025-06-30,69.9,60,83,70,55,66,5,Happy with flexibility
E04398,2026-06-30,70.0,59,53,55,82,96,3,Workload is high
E04399,2025-06-30,64.7,67,44,45,88,66,6,No comment
E04399,2026-06-30,65.0,81,83,60,58,55,8,No comment
E04401,2026-06-30,86.4,85,86,88,80,71,5,No comment
E04403,2025-06-30,50.9,46,41,52,40,70,1,Need clearer career path
E04403,2026-06-30,60.9,64,69,64,54,47,9,Workload is high
E04404,2025-06-30,61.8,95,40,48,51,85,8,Workload is high
E04404,2026-06-30,64.9,58,43,78,80,59,10,Compensation could improve
E04405,2026-06-30,62.3,49,63,40,91,68,4,Good manager support
E04406,2025-06-30,70.7,90,82,85,40,73,6,Strong team culture
E04406,2026-06-30,68.5,83,70,76,54,53,1,Need more learning opportunities
E04407,2025-06-30,71.9,93,89,42,47,78,8,Compensation could improve
E04407,2026-06-30,64.3,69,61,69,67,55,4,Good manager support
E04408,2025-06-30,65.7,56,92,52,96,53,9,Workload is high
E04408,2026-06-30,68.3,80,79,47,65,61,6,Compensation could improve
E04409,2025-06-30,67.2,54,75,46,67,74,3,Need more learning opportunities
E04409,2026-06-30,65.0,66,74,49,84,59,4,Strong team culture
E04410,2025-06-30,67.3,88,81,50,61,54,7,Need more learning opportunities
E04410,2026-06-30,62.8,52,40,51,53,63,2,Workload is high
E04411,2026-06-30,67.6,59,46,75,94,79,10,Compensation could improve
E04412,2025-06-30,58.5,74,73,43,52,55,0,Strong team culture
E04412,2026-06-30,64.4,76,42,56,70,67,1,Strong team culture
E04414,2025-06-30,67.7,45,81,40,81,83,7,Need more learning opportunities
E04414,2026-06-30,74.4,83,74,90,79,47,1,Good manager support
E04415,2025-06-30,56.9,57,66,58,60,63,6,Need clearer career path
E04415,2026-06-30,62.1,51,53,69,83,72,5,Need clearer career path
E04416,2025-06-30,79.9,58,92,91,57,87,10,No comment
E04416,2026-06-30,48.5,50,49,54,85,47,3,Need more learning opportunities
E04417,2025-06-30,74.7,66,88,83,88,70,7,No comment
E04417,2026-06-30,58.5,45,86,44,47,75,5,Need clearer career path
E04418,2025-06-30,70.8,71,73,72,51,68,5,Compensation could improve
E04418,2026-06-30,65.2,57,60,48,91,57,4,Strong team culture
E04419,2025-06-30,60.3,90,45,39,50,77,7,Workload is high
E04419,2026-06-30,65.2,78,84,39,78,74,0,Need clearer career path
E04420,2025-06-30,70.0,53,90,61,73,89,7,Good manager support
E04420,2026-06-30,63.3,58,45,41,90,82,9,Good manager support
E04421,2026-06-30,75.3,92,89,75,43,49,10,Strong team culture
E04422,2025-06-30,66.4,84,43,59,71,45,9,Need more learning opportunities
E04422,2026-06-30,67.1,71,45,77,59,77,2,Need more learning opportunities
E04423,2025-06-30,66.4,76,61,53,87,51,5,Workload is high
E04423,2026-06-30,73.0,62,77,75,79,57,7,Happy with flexibility
E04424,2025-06-30,80.9,94,78,67,82,48,3,Good manager support
E04424,2026-06-30,66.7,81,45,82,54,58,5,Compensation could improve
E04425,2025-06-30,65.7,52,68,86,71,67,0,Need more learning opportunities
E04425,2026-06-30,64.0,55,70,57,85,86,7,Need clearer career path
E04426,2025-06-30,58.3,77,54,47,59,72,1,Workload is high
E04426,2026-06-30,74.1,66,69,75,88,66,9,Happy with flexibility
E04427,2025-06-30,85.4,73,95,83,90,61,5,Workload is high
E04427,2026-06-30,76.5,91,51,67,77,77,6,Happy with flexibility
E04428,2025-06-30,72.1,77,90,56,55,84,3,Good manager support
E04428,2026-06-30,59.9,87,60,54,54,57,6,No comment
E04429,2025-06-30,83.5,79,88,83,59,65,2,Workload is high
E04429,2026-06-30,71.1,63,93,67,92,61,9,Strong team culture
E04430,2025-06-30,84.4,80,89,74,88,94,2,Good manager support
E04430,2026-06-30,67.4,92,50,72,57,72,6,Happy with flexibility
E04431,2025-06-30,65.4,76,58,66,65,84,0,Need clearer career path
E04431,2026-06-30,68.6,82,52,56,74,69,7,Workload is high
E04432,2025-06-30,61.8,56,40,67,88,86,1,Good manager support
E04432,2026-06-30,77.1,46,70,70,91,77,5,Compensation could improve
E04433,2025-06-30,58.8,72,58,41,55,83,10,Compensation could improve
E04433,2026-06-30,71.4,52,67,64,91,59,3,Happy with flexibility
E04434,2025-06-30,61.7,53,69,38,71,53,0,No comment
E04435,2025-06-30,70.4,91,57,62,48,71,0,Good manager support
E04435,2026-06-30,63.8,91,50,39,58,90,3,Workload is high
E04436,2025-06-30,68.6,79,58,46,63,97,1,No comment
E04436,2026-06-30,80.1,91,95,83,86,60,8,Workload is high
E04437,2025-06-30,69.5,94,57,44,94,53,1,Compensation could improve
E04437,2026-06-30,83.5,59,90,74,94,80,10,Workload is high
E04438,2025-06-30,60.9,65,41,70,72,55,7,Need more learning opportunities
E04438,2026-06-30,72.7,81,83,85,52,47,5,Good manager support
E04439,2025-06-30,65.3,67,91,53,57,73,10,Workload is high
E04439,2026-06-30,82.8,52,83,87,87,84,9,Need more learning opportunities
E04440,2025-06-30,72.1,91,59,40,67,77,7,Compensation could improve
E04441,2025-06-30,68.4,74,87,90,51,54,2,No comment
E04441,2026-06-30,62.2,46,49,79,55,68,3,Compensation could improve
E04444,2025-06-30,67.1,65,73,82,53,64,7,Need more learning opportunities
E04444,2026-06-30,73.5,66,85,52,82,95,9,Good manager support
E04445,2025-06-30,61.3,45,79,74,52,91,7,No comment
E04445,2026-06-30,48.3,53,50,47,57,57,8,Good manager support
E04446,2025-06-30,60.3,61,42,92,70,53,6,Good manager support
E04446,2026-06-30,59.6,55,75,41,87,53,10,Happy with flexibility
E04447,2025-06-30,76.5,81,42,75,74,95,6,Need clearer career path
E04447,2026-06-30,59.8,57,80,46,53,74,3,No comment
E04449,2025-06-30,55.7,58,42,85,40,55,9,Good manager support
E04449,2026-06-30,63.9,75,56,66,48,60,0,Good manager support
E04451,2025-06-30,74.8,66,80,71,80,68,1,Workload is high
E04451,2026-06-30,69.4,62,80,51,74,68,8,Good manager support
E04452,2025-06-30,59.2,59,76,68,51,52,2,Compensation could improve
E04452,2026-06-30,63.1,71,73,89,48,49,8,No comment
E04453,2025-06-30,64.3,72,65,71,67,79,6,No comment
E04453,2026-06-30,73.8,84,82,78,45,71,3,Workload is high
E04455,2026-06-30,75.9,52,88,53,84,76,7,Happy with flexibility
E04456,2025-06-30,58.6,52,67,41,48,90,8,Good manager support
E04456,2026-06-30,55.4,48,43,91,58,50,8,Compensation could improve
E04457,2025-06-30,64.0,95,70,39,47,66,5,Good manager support
E04457,2026-06-30,61.2,80,62,76,40,77,7,No comment
E04458,2026-06-30,51.2,53,45,42,44,70,1,Happy with flexibility
E04459,2025-06-30,63.8,87,74,86,45,48,8,Compensation could improve
E04459,2026-06-30,61.9,84,79,49,44,48,5,Workload is high
E04460,2025-06-30,57.8,58,63,57,67,54,8,Need more learning opportunities
E04460,2026-06-30,80.0,88,90,62,91,68,3,Need more learning opportunities
E04461,2025-06-30,76.8,71,81,84,87,54,0,Good manager support
E04461,2026-06-30,65.4,90,69,41,60,60,2,Compensation could improve
E04462,2025-06-30,93.3,89,88,91,81,86,8,Workload is high
E04462,2026-06-30,72.5,56,53,89,66,81,10,Good manager support
E04463,2025-06-30,73.1,55,91,88,73,51,9,Strong team culture
E04463,2026-06-30,66.1,68,53,87,71,63,8,Strong team culture
E04464,2025-06-30,59.0,64,49,72,47,74,10,Good manager support
E04464,2026-06-30,72.9,76,61,66,86,93,2,Need more learning opportunities
E04465,2025-06-30,67.7,52,89,77,53,76,1,Compensation could improve
