Month,Employee_ID,Department,Location,Scheduled_Days,Present_Days,Paid_Leave_Days,Sick_Leave_Days,Unpaid_Leave_Days,Absent_Days,WFH_Days,Overtime_Hours,Late_Arrivals
2026-08-01,E04087,Customer Success,Gurugram,22,22,0,0,0,0,0,12.2,2
2025-05-01,E04088,Finance,Bengaluru,20,17,3,0,0,0,2,7.3,2
2025-06-01,E04088,Finance,Bengaluru,21,17,4,0,0,0,4,0.0,0
2025-07-01,E04088,Finance,Bengaluru,20,19,1,0,0,0,3,1.0,2
2025-08-01,E04088,Finance,Bengaluru,20,17,3,0,0,0,3,10.3,3
2025-09-01,E04088,Finance,Bengaluru,21,19,1,0,1,1,3,5.5,0
2025-10-01,E04088,Finance,Bengaluru,21,21,0,0,0,0,11,10.3,3
2025-11-01,E04088,Finance,Bengaluru,20,16,4,0,0,0,0,10.8,0
2025-12-01,E04088,Finance,Bengaluru,21,21,0,0,0,0,9,0.0,2
2026-01-01,E04088,Finance,Bengaluru,22,18,3,1,0,1,8,6.0,2
2026-02-01,E04088,Finance,Bengaluru,22,20,2,0,0,0,1,9.8,2
2026-03-01,E04088,Finance,Bengaluru,23,22,1,0,0,0,1,12.2,2
2026-04-01,E04088,Finance,Bengaluru,23,20,3,0,0,0,1,5.7,0
2026-05-01,E04088,Finance,Bengaluru,20,20,0,0,0,0,9,5.0,2
2026-06-01,E04088,Finance,Bengaluru,22,19,3,0,0,0,11,7.3,0
2026-07-01,E04088,Finance,Bengaluru,23,20,0,0,3,3,12,4.1,2
2026-08-01,E04088,Finance,Bengaluru,23,21,1,1,0,1,9,4.7,0
2024-09-01,E04089,Marketing,Chennai,20,20,0,0,0,0,3,7.7,2
2024-10-01,E04089,Marketing,Chennai,22,21,1,0,0,0,6,5.5,1
2024-11-01,E04089,Marketing,Chennai,22,19,2,1,0,1,10,0.0,1
2024-12-01,E04089,Marketing,Chennai,23,21,2,0,0,0,3,11.5,3
2025-01-01,E04089,Marketing,Chennai,21,19,2,0,0,0,9,7.0,1
2025-02-01,E04089,Marketing,Chennai,22,20,1,1,0,1,0,4.4,0
2025-03-01,E04089,Marketing,Chennai,23,23,0,0,0,0,12,7.1,1
2025-04-01,E04089,Marketing,Chennai,20,20,0,0,0,0,11,0.0,0
2025-05-01,E04089,Marketing,Chennai,21,17,4,0,0,0,0,7.8,3
2025-06-01,E04089,Marketing,Chennai,20,18,1,0,1,1,10,6.0,1
2025-07-01,E04089,Marketing,Chennai,20,17,2,0,1,1,9,2.4,2
2025-08-01,E04089,Marketing,Chennai,22,19,2,0,1,1,5,6.4,3
2025-09-01,E04089,Marketing,Chennai,23,20,3,0,0,0,0,0.0,0
2025-10-01,E04089,Marketing,Chennai,20,15,3,2,0,2,11,9.3,2
2025-11-01,E04089,Marketing,Chennai,23,20,3,0,0,0,10,2.8,1
2025-12-01,E04089,Marketing,Chennai,23,23,0,0,0,0,10,0.0,0
2026-01-01,E04089,Marketing,Chennai,22,18,3,1,0,1,1,0.0,3
2026-02-01,E04089,Marketing,Chennai,22,21,1,0,0,0,6,1.7,1
2026-03-01,E04089,Marketing,Chennai,21,18,1,2,0,2,2,0.0,0
2026-04-01,E04089,Marketing,Chennai,22,21,1,0,0,0,7,3.8,2
2026-05-01,E04089,Marketing,Chennai,22,19,3,0,0,0,6,11.1,3
2026-06-01,E04089,Marketing,Chennai,21,21,0,0,0,0,10,0.0,1
2026-07-01,E04089,Marketing,Chennai,21,17,4,0,0,0,6,15.9,3
2026-08-01,E04089,Marketing,Chennai,20,14,3,0,3,3,6,0.0,1
2025-07-01,E04090,Finance,Chennai,22,20,2,0,0,0,0,5.0,2
2025-08-01,E04090,Finance,Chennai,22,20,0,1,1,2,8,0.2,3
2025-09-01,E04090,Finance,Chennai,23,22,1,0,0,0,9,0.0,1
2025-10-01,E04090,Finance,Chennai,20,18,2,0,0,0,12,2.6,0
2025-11-01,E04090,Finance,Chennai,23,18,3,1,1,2,11,8.3,0
2025-12-01,E04090,Finance,Chennai,20,20,0,0,0,0,11,3.3,1
2026-01-01,E04090,Finance,Chennai,22,21,1,0,0,0,10,7.5,2
2026-02-01,E04090,Finance,Chennai,22,21,1,0,0,0,2,1.4,2
2026-03-01,E04090,Finance,Chennai,23,22,0,0,1,1,12,1.1,3
2026-04-01,E04090,Finance,Chennai,22,20,2,0,0,0,11,11.5,3
2026-05-01,E04090,Finance,Chennai,22,21,1,0,0,0,11,0.0,2
2026-06-01,E04090,Finance,Chennai,20,17,2,1,0,1,3,3.0,3
2026-07-01,E04090,Finance,Chennai,22,20,0,1,1,2,7,0.0,3
2026-08-01,E04090,Finance,Chennai,22,21,1,0,0,0,10,0.0,1
2024-09-01,E04091,Technology,Bengaluru,20,19,1,0,0,0,10,4.1,3
2024-10-01,E04091,Technology,Bengaluru,22,18,2,0,2,2,12,5.6,2
2024-11-01,E04091,Technology,Bengaluru,22,21,1,0,0,0,1,5.4,3
2024-12-01,E04091,Technology,Bengaluru,20,20,0,0,0,0,0,0.0,3
2025-01-01,E04091,Technology,Bengaluru,23,22,1,0,0,0,1,10.4,3
2025-02-01,E04091,Technology,Bengaluru,23,22,1,0,0,0,6,0.0,1
2025-03-01,E04091,Technology,Bengaluru,23,20,1,2,0,2,3,4.2,2
2025-04-01,E04091,Technology,Bengaluru,22,21,0,1,0,1,12,5.3,2
2025-05-01,E04091,Technology,Bengaluru,22,20,1,1,0,1,11,3.8,0
2025-06-01,E04091,Technology,Bengaluru,22,20,2,0,0,0,11,5.2,3
2025-07-01,E04091,Technology,Bengaluru,22,21,1,0,0,0,6,3.6,1
2025-08-01,E04091,Technology,Bengaluru,22,21,1,0,0,0,6,3.4,3
2025-09-01,E04091,Technology,Bengaluru,23,22,1,0,0,0,9,6.6,3
2025-10-01,E04091,Technology,Bengaluru,23,19,4,0,0,0,5,7.2,3
2025-11-01,E04091,Technology,Bengaluru,20,16,4,0,0,0,8,12.4,3
2025-12-01,E04091,Technology,Bengaluru,23,19,2,0,2,2,7,9.6,0
2026-01-01,E04091,Technology,Bengaluru,23,22,1,0,0,0,7,7.0,3
2026-02-01,E04091,Technology,Bengaluru,20,18,2,0,0,0,6,13.3,0
2026-03-01,E04091,Technology,Bengaluru,21,21,0,0,0,0,8,12.8,1
2026-04-01,E04091,Technology,Bengaluru,23,20,3,0,0,0,8,3.1,1
2026-05-01,E04091,Technology,Bengaluru,22,22,0,0,0,0,5,1.1,2
2026-06-01,E04091,Technology,Bengaluru,20,17,3,0,0,0,2,4.1,2
2026-07-01,E04091,Technology,Bengaluru,21,21,0,0,0,0,9,14.5,1
2026-08-01,E04091,Technology,Bengaluru,20,16,1,3,0,3,9,8.2,3
2024-12-01,E04093,Supply Chain,Noida,22,21,0,1,0,1,11,3.9,1
2025-01-01,E04093,Supply Chain,Noida,22,20,1,0,1,1,3,4.2,2
2025-02-01,E04093,Supply Chain,Noida,20,19,0,1,0,1,10,8.4,3
2025-03-01,E04093,Supply Chain,Noida,23,21,2,0,0,0,1,12.4,3
2025-04-01,E04093,Supply Chain,Noida,20,14,3,1,2,3,10,6.7,2
2025-05-01,E04093,Supply Chain,Noida,20,17,2,0,1,1,8,9.6,0
2025-06-01,E04093,Supply Chain,Noida,22,21,1,0,0,0,3,12.8,2
2025-07-01,E04093,Supply Chain,Noida,22,22,0,0,0,0,4,7.4,0
2025-08-01,E04093,Supply Chain,Noida,23,21,2,0,0,0,11,9.2,2
2025-09-01,E04093,Supply Chain,Noida,22,22,0,0,0,0,2,9.3,2
2025-10-01,E04093,Supply Chain,Noida,20,19,1,0,0,0,10,4.8,3
2025-11-01,E04093,Supply Chain,Noida,22,22,0,0,0,0,1,25.4,3
2025-12-01,E04093,Supply Chain,Noida,22,20,2,0,0,0,5,2.8,2
2026-01-01,E04093,Supply Chain,Noida,22,22,0,0,0,0,11,9.0,0
2026-02-01,E04093,Supply Chain,Noida,21,18,0,3,0,3,1,10.0,0
2026-03-01,E04093,Supply Chain,Noida,21,18,0,3,0,3,5,10.2,0
2026-04-01,E04093,Supply Chain,Noida,23,23,0,0,0,0,11,11.6,2
2026-05-01,E04093,Supply Chain,Noida,22,22,0,0,0,0,5,0.0,2
2026-06-01,E04093,Supply Chain,Noida,23,15,2,6,0,6,11,6.3,2
2026-07-01,E04093,Supply Chain,Noida,23,18,3,2,0,2,6,11.2,2
2026-08-01,E04093,Supply Chain,Noida,22,18,3,1,0,1,4,1.1,3
2024-09-01,E04094,Human Resources,Pune,22,17,3,1,1,2,6,2.6,1
2024-10-01,E04094,Human Resources,Pune,21,20,1,0,0,0,8,0.0,1
2024-11-01,E04094,Human Resources,Pune,22,22,0,0,0,0,10,9.6,2
2024-12-01,E04094,Human Resources,Pune,22,20,2,0,0,0,2,21.1,1
2025-01-01,E04094,Human Resources,Pune,20,16,4,0,0,0,2,12.4,1
2025-02-01,E04094,Human Resources,Pune,21,20,1,0,0,0,2,0.0,0
2025-03-01,E04094,Human Resources,Pune,22,16,2,3,1,4,10,0.7,0
2025-04-01,E04094,Human Resources,Pune,20,18,1,1,0,1,10,1.9,2
2025-05-01,E04094,Human Resources,Pune,22,19,2,1,0,1,6,0.0,0
2025-06-01,E04094,Human Resources,Pune,20,19,1,0,0,0,2,3.9,0
2025-07-01,E04094,Human Resources,Pune,23,18,4,1,0,1,8,5.8,2
2025-08-01,E04094,Human Resources,Pune,20,15,3,2,0,2,0,4.6,2
2025-09-01,E04094,Human Resources,Pune,22,18,3,1,0,1,9,2.3,3
2025-10-01,E04094,Human Resources,Pune,21,17,4,0,0,0,7,1.1,0
2025-11-01,E04094,Human Resources,Pune,21,18,2,1,0,1,8,3.7,0
2025-12-01,E04094,Human Resources,Pune,22,21,1,0,0,0,9,4.4,0
2026-01-01,E04094,Human Resources,Pune,20,18,2,0,0,0,10,0.0,0
2026-02-01,E04094,Human Resources,Pune,22,20,2,0,0,0,9,0.0,1
2026-03-01,E04094,Human Resources,Pune,23,19,4,0,0,0,2,10.9,0
2026-04-01,E04094,Human Resources,Pune,23,20,3,0,0,0,9,0.9,3
2026-05-01,E04094,Human Resources,Pune,23,20,3,0,0,0,10,0.4,2
2026-06-01,E04094,Human Resources,Pune,23,23,0,0,0,0,2,4.0,1
2026-07-01,E04094,Human Resources,Pune,23,20,3,0,0,0,9,10.0,1
2026-08-01,E04094,Human Resources,Pune,22,19,3,0,0,0,4,2.0,1
2025-01-01,E04096,Supply Chain,Bengaluru,22,18,3,1,0,1,0,0.6,3
2025-02-01,E04096,Supply Chain,Bengaluru,21,19,2,0,0,0,12,0.6,1
2025-03-01,E04096,Supply Chain,Bengaluru,22,20,1,0,1,1,11,16.3,2
2025-04-01,E04096,Supply Chain,Bengaluru,20,20,0,0,0,0,5,14.1,2
2025-05-01,E04096,Supply Chain,Bengaluru,23,21,2,0,0,0,9,2.7,2
2025-06-01,E04096,Supply Chain,Bengaluru,20,14,4,2,0,2,4,11.8,2
2025-07-01,E04096,Supply Chain,Bengaluru,21,18,1,0,2,2,9,8.4,1
2025-08-01,E04096,Supply Chain,Bengaluru,22,22,0,0,0,0,8,15.5,1
2025-09-01,E04096,Supply Chain,Bengaluru,21,21,0,0,0,0,0,3.3,0
2025-10-01,E04096,Supply Chain,Bengaluru,21,17,4,0,0,0,3,4.1,2
2025-11-01,E04096,Supply Chain,Bengaluru,21,18,1,0,2,2,4,5.0,3
2025-12-01,E04096,Supply Chain,Bengaluru,22,21,1,0,0,0,7,5.1,0
2026-01-01,E04096,Supply Chain,Bengaluru,20,18,2,0,0,0,3,10.2,2
2026-02-01,E04096,Supply Chain,Bengaluru,21,16,3,0,2,2,6,10.3,0
2026-03-01,E04096,Supply Chain,Bengaluru,22,21,0,1,0,1,7,0.0,3
2026-04-01,E04096,Supply Chain,Bengaluru,21,21,0,0,0,0,6,9.6,0
2026-05-01,E04096,Supply Chain,Bengaluru,22,20,1,0,1,1,1,0.0,1
2026-06-01,E04096,Supply Chain,Bengaluru,20,19,0,1,0,1,6,13.9,3
2026-07-01,E04096,Supply Chain,Bengaluru,22,21,1,0,0,0,7,13.4,1
2026-08-01,E04096,Supply Chain,Bengaluru,20,18,2,0,0,0,11,6.7,2
2025-10-01,E04097,Supply Chain,Hyderabad,22,19,3,0,0,0,4,0.0,3
2025-11-01,E04097,Supply Chain,Hyderabad,22,21,0,1,0,1,0,0.2,3
2025-12-01,E04097,Supply Chain,Hyderabad,22,21,1,0,0,0,2,10.9,2
2026-01-01,E04097,Supply Chain,Hyderabad,20,19,1,0,0,0,3,0.0,3
2026-02-01,E04097,Supply Chain,Hyderabad,20,20,0,0,0,0,7,6.7,2
2026-03-01,E04097,Supply Chain,Hyderabad,20,17,3,0,0,0,0,11.4,0
2026-04-01,E04097,Supply Chain,Hyderabad,20,15,4,0,1,1,3,6.4,1
2026-05-01,E04097,Supply Chain,Hyderabad,21,18,3,0,0,0,1,6.0,1
2026-06-01,E04097,Supply Chain,Hyderabad,22,22,0,0,0,0,11,9.7,3
2026-07-01,E04097,Supply Chain,Hyderabad,21,18,1,0,2,2,2,4.5,0
2026-08-01,E04097,Supply Chain,Hyderabad,23,19,4,0,0,0,12,6.8,1
2024-09-01,E04098,Supply Chain,Bengaluru,23,20,3,0,0,0,8,9.3,0
2024-10-01,E04098,Supply Chain,Bengaluru,21,20,1,0,0,0,6,4.1,1
2024-11-01,E04098,Supply Chain,Bengaluru,20,18,2,0,0,0,6,10.5,3
2024-12-01,E04098,Supply Chain,Bengaluru,23,21,2,0,0,0,2,4.4,2
2025-01-01,E04098,Supply Chain,Bengaluru,20,19,1,0,0,0,0,11.4,1
2025-02-01,E04098,Supply Chain,Bengaluru,22,17,4,1,0,1,1,0.2,1
2025-03-01,E04098,Supply Chain,Bengaluru,21,16,2,3,0,3,0,13.3,3
2025-04-01,E04098,Supply Chain,Bengaluru,23,20,3,0,0,0,9,6.4,2
2025-05-01,E04098,Supply Chain,Bengaluru,20,17,3,0,0,0,10,5.2,3
2025-06-01,E04098,Supply Chain,Bengaluru,22,20,1,0,1,1,6,0.3,0
2025-07-01,E04098,Supply Chain,Bengaluru,21,20,1,0,0,0,12,22.8,0
2024-09-01,E04099,Supply Chain,Bengaluru,21,21,0,0,0,0,3,5.1,3
2024-10-01,E04099,Supply Chain,Bengaluru,20,18,2,0,0,0,11,0.0,3
2024-11-01,E04099,Supply Chain,Bengaluru,21,20,1,0,0,0,3,13.9,2
2024-12-01,E04099,Supply Chain,Bengaluru,20,18,0,2,0,2,3,0.3,2
2025-01-01,E04099,Supply Chain,Bengaluru,22,19,3,0,0,0,2,6.7,2
2025-02-01,E04099,Supply Chain,Bengaluru,20,17,3,0,0,0,5,0.2,0
2025-03-01,E04099,Supply Chain,Bengaluru,22,21,1,0,0,0,7,3.3,0
2025-04-01,E04099,Supply Chain,Bengaluru,22,19,3,0,0,0,0,15.1,0
2025-05-01,E04099,Supply Chain,Bengaluru,22,21,0,1,0,1,5,8.3,3
2025-06-01,E04099,Supply Chain,Bengaluru,20,19,0,0,1,1,8,10.8,3
2025-07-01,E04099,Supply Chain,Bengaluru,21,19,0,2,0,2,11,0.3,2
2025-08-01,E04099,Supply Chain,Bengaluru,20,18,2,0,0,0,12,4.7,3
2025-09-01,E04099,Supply Chain,Bengaluru,23,22,1,0,0,0,7,8.4,3
2025-10-01,E04099,Supply Chain,Bengaluru,22,19,2,0,1,1,9,7.6,1
2025-11-01,E04099,Supply Chain,Bengaluru,23,21,2,0,0,0,5,0.5,1
2025-12-01,E04099,Supply Chain,Bengaluru,20,18,0,0,2,2,3,10.8,2
2026-01-01,E04099,Supply Chain,Bengaluru,22,19,2,0,1,1,5,12.5,1
2026-02-01,E04099,Supply Chain,Bengaluru,20,19,1,0,0,0,4,14.5,0
2026-03-01,E04099,Supply Chain,Bengaluru,20,19,1,0,0,0,6,12.6,0
2026-04-01,E04099,Supply Chain,Bengaluru,20,19,0,1,0,1,2,4.1,1
2026-05-01,E04099,Supply Chain,Bengaluru,23,23,0,0,0,0,1,14.0,3
2026-06-01,E04099,Supply Chain,Bengaluru,20,18,2,0,0,0,0,5.1,0
2026-07-01,E04099,Supply Chain,Bengaluru,20,19,1,0,0,0,3,5.4,2
2026-08-01,E04099,Supply Chain,Bengaluru,23,19,3,0,1,1,10,0.0,0
2024-09-01,E04100,Human Resources,Bengaluru,23,20,2,0,1,1,10,0.0,0
2024-10-01,E04100,Human Resources,Bengaluru,23,23,0,0,0,0,1,0.0,1
2024-11-01,E04100,Human Resources,Bengaluru,22,20,2,0,0,0,8,0.0,1
2024-12-01,E04100,Human Resources,Bengaluru,21,18,2,0,1,1,2,0.0,0
2025-01-01,E04100,Human Resources,Bengaluru,23,19,4,0,0,0,12,0.0,2
2025-02-01,E04100,Human Resources,Bengaluru,23,22,1,0,0,0,6,6.6,3
2025-03-01,E04100,Human Resources,Bengaluru,22,19,3,0,0,0,4,5.8,0
2025-04-01,E04100,Human Resources,Bengaluru,21,19,2,0,0,0,1,10.4,2
2025-05-01,E04100,Human Resources,Bengaluru,20,17,3,0,0,0,1,2.9,1
2025-06-01,E04100,Human Resources,Bengaluru,23,23,0,0,0,0,6,9.0,2
2025-07-01,E04100,Human Resources,Bengaluru,22,17,2,0,3,3,12,9.3,3
2025-08-01,E04100,Human Resources,Bengaluru,23,23,0,0,0,0,9,8.6,3
2025-09-01,E04100,Human Resources,Bengaluru,22,21,1,0,0,0,8,0.0,2
2025-10-01,E04100,Human Resources,Bengaluru,21,18,3,0,0,0,3,4.3,1
2025-11-01,E04100,Human Resources,Bengaluru,20,18,2,0,0,0,1,10.3,3
2025-12-01,E04100,Human Resources,Bengaluru,22,19,2,1,0,1,8,0.0,3
2026-01-01,E04100,Human Resources,Bengaluru,22,21,1,0,0,0,7,4.0,3
2024-09-01,E04101,Finance,Bengaluru,23,21,1,1,0,1,10,8.9,0
2024-10-01,E04101,Finance,Bengaluru,22,18,3,1,0,1,7,9.6,1
2024-11-01,E04101,Finance,Bengaluru,22,21,1,0,0,0,7,0.0,3
2024-12-01,E04101,Finance,Bengaluru,23,20,3,0,0,0,1,3.2,0
2025-01-01,E04101,Finance,Bengaluru,23,22,1,0,0,0,9,0.0,1
2025-02-01,E04101,Finance,Bengaluru,20,16,2,0,2,2,2,1.5,2
2025-03-01,E04101,Finance,Bengaluru,22,21,0,0,1,1,9,0.0,1
2025-04-01,E04101,Finance,Bengaluru,23,20,3,0,0,0,0,6.7,2
2025-05-01,E04101,Finance,Bengaluru,23,22,1,0,0,0,12,3.8,1
2025-06-01,E04101,Finance,Bengaluru,22,21,1,0,0,0,9,5.5,0
2025-07-01,E04101,Finance,Bengaluru,20,18,2,0,0,0,1,0.0,2
2025-08-01,E04101,Finance,Bengaluru,22,19,0,0,3,3,11,4.4,0
2025-09-01,E04101,Finance,Bengaluru,23,23,0,0,0,0,7,1.1,1
2025-10-01,E04101,Finance,Bengaluru,23,22,1,0,0,0,2,0.3,2
2025-11-01,E04101,Finance,Bengaluru,21,19,2,0,0,0,1,0.0,2
2025-12-01,E04101,Finance,Bengaluru,20,20,0,0,0,0,2,0.0,0
2026-01-01,E04101,Finance,Bengaluru,22,19,2,1,0,1,5,4.1,1
2026-02-01,E04101,Finance,Bengaluru,22,20,0,2,0,2,0,0.0,0
2026-03-01,E04101,Finance,Bengaluru,23,18,4,0,1,1,1,0.0,3
2026-04-01,E04101,Finance,Bengaluru,20,18,2,0,0,0,3,4.4,0
2026-05-01,E04101,Finance,Bengaluru,23,20,3,0,0,0,3,14.0,1
2026-06-01,E04101,Finance,Bengaluru,22,21,1,0,0,0,0,0.6,2
2026-07-01,E04101,Finance,Bengaluru,23,20,3,0,0,0,1,9.6,3
2026-08-01,E04101,Finance,Bengaluru,22,18,3,1,0,1,9,0.0,0
2024-09-01,E04102,Technology,Mumbai,21,21,0,0,0,0,5,13.4,2
2024-10-01,E04102,Technology,Mumbai,22,19,3,0,0,0,2,3.7,3
2024-11-01,E04102,Technology,Mumbai,23,20,2,1,0,1,1,7.6,2
2024-12-01,E04102,Technology,Mumbai,21,20,1,0,0,0,6,1.6,0
2025-01-01,E04102,Technology,Mumbai,20,20,0,0,0,0,2,5.1,1
2025-02-01,E04102,Technology,Mumbai,23,23,0,0,0,0,8,0.0,1
2025-03-01,E04102,Technology,Mumbai,22,19,3,0,0,0,11,5.3,1
2025-04-01,E04102,Technology,Mumbai,23,21,2,0,0,0,10,0.0,3
2025-05-01,E04102,Technology,Mumbai,23,23,0,0,0,0,3,0.0,1
2025-06-01,E04102,Technology,Mumbai,23,20,3,0,0,0,4,7.8,2
2025-07-01,E04102,Technology,Mumbai,23,21,1,0,1,1,5,10.3,0
2025-08-01,E04102,Technology,Mumbai,21,19,2,0,0,0,3,6.9,3
2025-09-01,E04102,Technology,Mumbai,23,22,1,0,0,0,6,10.6,3
2024-09-01,E04103,Sales,Noida,22,19,1,2,0,2,7,7.0,1
2024-10-01,E04103,Sales,Noida,21,19,2,0,0,0,4,0.0,3
2024-11-01,E04103,Sales,Noida,22,21,1,0,0,0,6,8.4,3
2024-12-01,E04103,Sales,Noida,20,19,0,1,0,1,5,2.7,1
2025-01-01,E04103,Sales,Noida,22,19,3,0,0,0,4,4.8,0
2025-02-01,E04103,Sales,Noida,21,16,4,1,0,1,6,3.7,0
2025-03-01,E04103,Sales,Noida,22,21,1,0,0,0,12,9.6,0
2025-04-01,E04103,Sales,Noida,23,21,2,0,0,0,4,9.2,2
2025-05-01,E04103,Sales,Noida,22,18,4,0,0,0,12,1.0,3
2025-06-01,E04103,Sales,Noida,21,18,3,0,0,0,11,0.0,2
2025-07-01,E04103,Sales,Noida,21,19,2,0,0,0,10,5.2,3
2025-08-01,E04103,Sales,Noida,21,21,0,0,0,0,3,5.1,3
2025-09-01,E04103,Sales,Noida,22,20,0,0,2,2,6,18.6,2
2025-10-01,E04103,Sales,Noida,20,18,1,0,1,1,8,11.0,0
2025-11-01,E04103,Sales,Noida,23,20,1,2,0,2,0,8.9,2
2025-12-01,E04103,Sales,Noida,20,19,1,0,0,0,5,7.0,1
2026-01-01,E04103,Sales,Noida,22,21,1,0,0,0,0,5.4,0
2026-02-01,E04103,Sales,Noida,20,19,0,0,1,1,1,17.8,1
2026-03-01,E04103,Sales,Noida,23,21,1,1,0,1,7,1.0,3
2026-04-01,E04103,Sales,Noida,20,16,4,0,0,0,5,3.2,1
2026-05-01,E04103,Sales,Noida,21,20,1,0,0,0,3,10.2,1
2026-06-01,E04103,Sales,Noida,22,20,2,0,0,0,9,7.7,1
2026-07-01,E04103,Sales,Noida,23,20,1,1,1,2,1,4.5,2
2026-08-01,E04103,Sales,Noida,20,19,1,0,0,0,8,9.1,1
2024-09-01,E04104,Operations,Chennai,22,16,4,0,2,2,12,9.0,0
2024-10-01,E04104,Operations,Chennai,22,19,0,0,3,3,12,13.9,2
2024-11-01,E04104,Operations,Chennai,23,22,1,0,0,0,8,3.5,3
2024-12-01,E04104,Operations,Chennai,20,19,1,0,0,0,10,7.9,2
2025-01-01,E04104,Operations,Chennai,23,21,1,1,0,1,9,9.9,0
2025-02-01,E04104,Operations,Chennai,23,21,2,0,0,0,6,22.5,0
2025-03-01,E04104,Operations,Chennai,22,20,2,0,0,0,5,8.0,3
2025-04-01,E04104,Operations,Chennai,21,20,1,0,0,0,8,0.0,0
2025-05-01,E04104,Operations,Chennai,21,17,3,0,1,1,7,3.5,1
2025-06-01,E04104,Operations,Chennai,22,22,0,0,0,0,12,0.5,0
2024-09-01,E04105,Customer Success,Noida,22,21,1,0,0,0,8,8.3,3
2024-10-01,E04105,Customer Success,Noida,23,22,0,0,1,1,11,0.0,0
2024-11-01,E04105,Customer Success,Noida,22,20,2,0,0,0,3,7.5,3
2024-12-01,E04105,Customer Success,Noida,23,22,1,0,0,0,1,5.3,3
2025-01-01,E04105,Customer Success,Noida,20,18,2,0,0,0,12,9.3,3
2025-02-01,E04105,Customer Success,Noida,20,17,2,1,0,1,11,1.5,3
2025-03-01,E04105,Customer Success,Noida,21,20,1,0,0,0,1,5.5,0
2025-04-01,E04105,Customer Success,Noida,20,16,4,0,0,0,6,14.3,2
2025-05-01,E04105,Customer Success,Noida,21,14,2,5,0,5,5,2.6,3
2025-06-01,E04105,Customer Success,Noida,22,21,1,0,0,0,11,0.0,0
2025-07-01,E04105,Customer Success,Noida,22,21,1,0,0,0,2,0.0,0
2025-08-01,E04105,Customer Success,Noida,21,18,3,0,0,0,4,3.8,2
2025-09-01,E04105,Customer Success,Noida,23,22,0,0,1,1,1,7.8,1
2025-10-01,E04105,Customer Success,Noida,22,20,2,0,0,0,10,0.0,1
2025-11-01,E04105,Customer Success,Noida,22,18,2,1,1,2,5,0.0,0
2025-12-01,E04105,Customer Success,Noida,23,20,1,2,0,2,2,14.1,0
2026-01-01,E04105,Customer Success,Noida,22,20,2,0,0,0,3,11.1,2
2026-02-01,E04105,Customer Success,Noida,21,19,2,0,0,0,5,0.0,2
2026-03-01,E04105,Customer Success,Noida,20,13,4,0,3,3,6,0.0,0
2026-04-01,E04105,Customer Success,Noida,20,16,4,0,0,0,7,12.7,2
2026-05-01,E04105,Customer Success,Noida,23,20,2,1,0,1,11,2.7,1
2026-06-01,E04105,Customer Success,Noida,22,15,4,3,0,3,7,6.7,3
2026-07-01,E04105,Customer Success,Noida,21,19,2,0,0,0,4,0.2,1
2026-08-01,E04105,Customer Success,Noida,22,18,4,0,0,0,1,10.0,3
2024-09-01,E04106,Finance,Chennai,23,22,1,0,0,0,1,6.2,1
2024-10-01,E04106,Finance,Chennai,23,20,1,0,2,2,11,3.7,3
2024-11-01,E04106,Finance,Chennai,23,21,0,2,0,2,0,9.9,0
2024-12-01,E04106,Finance,Chennai,23,22,1,0,0,0,12,1.8,3
2025-01-01,E04106,Finance,Chennai,22,19,0,3,0,3,2,0.0,3
2025-02-01,E04106,Finance,Chennai,23,21,2,0,0,0,4,11.7,2
2025-03-01,E04106,Finance,Chennai,23,21,2,0,0,0,7,0.0,3
2025-04-01,E04106,Finance,Chennai,22,18,3,1,0,1,12,0.0,2
2025-05-01,E04106,Finance,Chennai,22,21,1,0,0,0,5,2.4,1
2025-06-01,E04106,Finance,Chennai,22,18,4,0,0,0,9,8.8,2
2025-07-01,E04106,Finance,Chennai,22,20,2,0,0,0,9,0.0,1
2025-08-01,E04106,Finance,Chennai,22,19,3,0,0,0,2,3.2,1
2025-09-01,E04106,Finance,Chennai,23,22,1,0,0,0,2,9.8,2
2025-10-01,E04106,Finance,Chennai,20,16,3,1,0,1,3,0.5,0
2025-11-01,E04106,Finance,Chennai,22,17,3,2,0,2,12,4.5,1
2025-12-01,E04106,Finance,Chennai,23,19,2,1,1,2,4,8.5,2
2026-01-01,E04106,Finance,Chennai,23,21,2,0,0,0,12,3.5,0
2026-02-01,E04106,Finance,Chennai,23,22,1,0,0,0,7,6.6,3
2026-03-01,E04106,Finance,Chennai,23,22,1,0,0,0,1,0.3,0
2026-04-01,E04106,Finance,Chennai,23,22,1,0,0,0,7,7.5,0
2026-05-01,E04106,Finance,Chennai,23,22,1,0,0,0,9,0.0,1
2026-06-01,E04106,Finance,Chennai,22,21,1,0,0,0,1,9.9,1
2026-07-01,E04106,Finance,Chennai,23,20,3,0,0,0,12,9.4,3
2026-08-01,E04106,Finance,Chennai,23,22,1,0,0,0,1,0.0,3
2025-08-01,E04107,Marketing,Chennai,21,18,3,0,0,0,1,5.0,2
2025-09-01,E04107,Marketing,Chennai,22,19,3,0,0,0,7,0.0,3
2025-10-01,E04107,Marketing,Chennai,20,18,2,0,0,0,4,3.7,3
2025-11-01,E04107,Marketing,Chennai,22,20,2,0,0,0,9,2.8,2
2025-12-01,E04107,Marketing,Chennai,23,22,1,0,0,0,5,0.0,1
