Employee_ID,Review_Year,Performance_Rating,Goal_Achievement_Pct,Manager_Rating,Potential_Rating,Performance_Band,Succession_Readiness
E04588,2024,5.0,90.4,4.9,Medium,Meets,Not Ready
E04588,2025,4.4,106.3,4.5,Low,Partially Meets,Not Ready
E04588,2026,4.8,99.8,5.0,Medium,Meets,Not Ready
E04589,2022,4.5,86.1,4.4,Medium,Meets,Ready Now
E04589,2023,5.0,102.4,4.6,Medium,Meets,Ready 1-2 Years
E04589,2024,5.0,88.0,4.9,Medium,Outstanding,Ready Now
E04589,2025,5.0,95.7,4.8,High,Outstanding,Ready 1-2 Years
E04589,2026,4.8,86.2,4.4,Medium,Outstanding,Not Ready
E04590,2022,3.4,86.5,4.0,Medium,Exceeds,Not Ready
E04590,2023,3.0,91.3,3.0,Medium,Meets,Ready Now
E04590,2024,2.8,82.5,2.7,Medium,Meets,Ready Now
E04590,2025,2.2,69.2,2.1,Low,Meets,Not Ready
E04590,2026,3.1,92.2,2.8,Medium,Outstanding,Not Ready
E04591,2024,2.8,79.0,2.8,Medium,Outstanding,Not Ready
E04591,2025,2.9,85.5,2.9,Low,Meets,Ready Now
E04591,2026,3.3,85.9,3.8,Medium,Meets,Ready 1-2 Years
E04592,2026,2.5,67.8,2.3,Medium,Partially Meets,Ready 1-2 Years
E04593,2024,4.9,102.3,4.9,Medium,Meets,Ready Now
E04593,2025,4.5,87.6,4.7,High,Partially Meets,Ready 1-2 Years
E04594,2022,4.0,76.4,3.7,Medium,Meets,Not Ready
E04594,2023,3.9,100.5,3.8,Low,Meets,Ready Now
E04594,2024,3.3,78.7,3.5,Medium,Partially Meets,Ready 1-2 Years
E04594,2025,3.5,62.1,3.8,High,Outstanding,Ready 1-2 Years
E04594,2026,4.2,88.7,4.1,Medium,Exceeds,Ready Now
E04595,2024,2.8,76.0,2.7,High,Meets,Ready 1-2 Years
E04596,2024,2.4,79.7,2.7,Medium,Meets,Ready 1-2 Years
E04596,2025,2.0,67.7,1.9,Medium,Meets,Not Ready
E04596,2026,2.4,66.0,2.6,Low,Outstanding,Not Ready
E04597,2022,2.7,69.5,2.6,Medium,Meets,Ready Now
E04597,2023,3.5,78.2,3.0,Medium,Meets,Ready Now
E04597,2024,4.7,91.4,4.5,Low,Outstanding,Not Ready
E04597,2025,4.1,99.7,4.1,High,Partially Meets,Ready 1-2 Years
E04597,2026,3.7,68.3,3.8,Medium,Exceeds,Ready 1-2 Years
E04598,2026,4.4,91.7,4.6,Medium,Outstanding,Ready 1-2 Years
E04599,2022,3.9,91.3,3.8,Low,Exceeds,Not Ready
E04599,2023,3.7,76.8,3.8,Medium,Meets,Not Ready
E04599,2024,4.2,97.7,4.3,Medium,Meets,Ready Now
E04599,2025,4.5,90.2,4.6,Low,Exceeds,Ready 1-2 Years
E04599,2026,2.8,73.2,2.7,Medium,Outstanding,Ready 1-2 Years
E04600,2022,3.2,80.4,3.9,Medium,Meets,Not Ready
E04600,2023,3.6,83.3,3.0,High,Meets,Not Ready
E04600,2024,2.8,100.2,2.8,Low,Outstanding,Ready Now
E04600,2025,2.9,75.7,2.7,Medium,Exceeds,Ready 1-2 Years
E04600,2026,3.0,84.6,3.1,Medium,Outstanding,Ready Now
E04601,2022,3.3,81.5,3.2,Medium,Meets,Ready 1-2 Years
E04601,2023,3.2,64.4,3.1,Medium,Outstanding,Ready Now
E04601,2024,3.1,69.8,2.7,Medium,Exceeds,Not Ready
E04601,2025,3.0,76.3,2.7,High,Meets,Ready Now
E04601,2026,3.1,83.9,2.8,Medium,Meets,Ready Now
E04602,2025,4.5,81.9,4.3,Medium,Meets,Ready Now
E04602,2026,3.9,76.3,3.6,High,Outstanding,Ready Now
E04603,2023,4.1,100.0,4.4,Medium,Meets,Ready 1-2 Years
E04603,2024,3.6,80.3,3.6,Medium,Exceeds,Ready Now
E04603,2025,3.2,81.0,3.1,High,Meets,Not Ready
E04603,2026,3.8,98.5,4.4,Low,Exceeds,Ready Now
E04604,2024,2.2,77.7,2.1,Medium,Meets,Ready Now
E04604,2025,3.4,77.9,3.7,Medium,Partially Meets,Not Ready
E04604,2026,3.0,56.7,3.6,Medium,Exceeds,Ready 1-2 Years
E04605,2023,5.0,94.8,5.0,Low,Meets,Not Ready
E04605,2024,4.7,108.8,5.0,Medium,Partially Meets,Not Ready
E04605,2025,4.2,77.2,4.0,Medium,Meets,Ready 1-2 Years
E04605,2026,5.0,109.3,5.0,Medium,Meets,Ready Now
E04606,2023,5.0,87.4,5.0,Medium,Meets,Ready Now
E04606,2024,4.8,99.1,4.7,High,Exceeds,Ready 1-2 Years
E04606,2025,4.8,105.3,4.3,Low,Partially Meets,Not Ready
E04606,2026,5.0,88.6,5.0,Medium,Partially Meets,Ready Now
E04607,2023,4.4,91.4,4.3,Low,Outstanding,Ready Now
E04607,2024,4.6,87.1,4.6,High,Exceeds,Ready 1-2 Years
E04607,2025,4.6,93.7,5.0,Low,Meets,Ready 1-2 Years
E04607,2026,5.0,97.3,4.8,Medium,Outstanding,Ready 1-2 Years
E04608,2022,3.3,94.6,3.8,High,Meets,Ready 1-2 Years
E04608,2023,3.0,84.6,3.1,Medium,Meets,Ready Now
E04608,2024,2.6,70.9,2.9,Low,Partially Meets,Not Ready
E04608,2025,3.1,98.6,3.5,Medium,Meets,Not Ready
E04608,2026,3.5,74.4,3.4,Low,Exceeds,Ready 1-2 Years
E04609,2023,3.5,98.5,3.5,Medium,Meets,Not Ready
E04609,2024,3.4,88.7,3.9,Low,Outstanding,Ready Now
E04609,2025,3.9,83.8,3.7,Medium,Partially Meets,Not Ready
E04609,2026,3.6,74.1,3.7,Medium,Partially Meets,Ready Now
E04610,2023,3.2,95.3,3.2,Medium,Exceeds,Ready 1-2 Years
E04610,2024,3.9,86.3,4.2,High,Partially Meets,Ready Now
E04610,2025,3.3,84.5,3.3,Medium,Meets,Ready Now
E04610,2026,3.4,89.3,3.3,Medium,Exceeds,Ready Now
E04611,2022,3.2,90.5,3.2,Low,Outstanding,Not Ready
E04611,2023,3.3,102.7,3.7,Medium,Exceeds,Ready 1-2 Years
E04611,2024,3.7,81.4,3.9,Medium,Meets,Ready 1-2 Years
E04611,2025,3.1,82.9,2.5,Low,Outstanding,Ready Now
E04611,2026,3.6,80.3,3.1,Medium,Outstanding,Not Ready
E04612,2022,4.0,91.2,4.1,High,Outstanding,Ready 1-2 Years
E04612,2023,4.1,89.4,4.2,Low,Meets,Ready 1-2 Years
E04612,2024,4.2,74.8,4.3,High,Outstanding,Ready 1-2 Years
E04612,2025,4.1,76.3,3.7,Low,Exceeds,Ready Now
E04612,2026,4.3,94.2,4.8,Medium,Exceeds,Ready 1-2 Years
E04615,2022,3.4,85.0,2.8,Low,Meets,Ready Now
E04615,2023,3.9,86.7,4.1,Medium,Exceeds,Not Ready
E04615,2024,3.5,99.9,3.7,Low,Partially Meets,Ready Now
E04615,2025,4.0,83.0,3.9,Medium,Exceeds,Not Ready
E04615,2026,3.6,76.1,3.4,Medium,Outstanding,Ready 1-2 Years
E04616,2022,4.3,95.1,4.5,Medium,Exceeds,Ready Now
E04616,2023,3.6,81.8,3.2,High,Meets,Ready Now
E04616,2024,3.5,87.2,2.9,Medium,Exceeds,Ready Now
E04616,2025,3.3,81.7,3.6,Medium,Partially Meets,Ready Now
E04616,2026,3.0,90.5,3.1,High,Exceeds,Ready 1-2 Years
E04619,2022,3.6,113.8,3.5,Medium,Meets,Ready 1-2 Years
E04619,2023,3.8,85.0,4.0,High,Exceeds,Ready 1-2 Years
E04619,2024,3.3,88.6,3.1,Medium,Exceeds,Ready Now
E04619,2025,3.5,81.7,3.7,Medium,Partially Meets,Ready Now
E04619,2026,3.2,62.0,2.9,Medium,Exceeds,Ready Now
E04620,2024,2.6,90.3,3.0,Medium,Meets,Ready 1-2 Years
E04620,2025,2.4,93.8,2.4,Medium,Exceeds,Ready Now
E04620,2026,2.5,77.8,2.4,Medium,Exceeds,Ready Now
E04621,2022,4.6,94.8,4.7,Low,Meets,Ready 1-2 Years
E04621,2023,4.6,87.0,4.3,Medium,Partially Meets,Ready Now
E04621,2024,4.0,86.4,4.1,Low,Meets,Not Ready
E04621,2025,3.7,91.3,4.1,Medium,Meets,Ready Now
E04621,2026,3.8,87.2,3.8,Medium,Outstanding,Ready 1-2 Years
E04622,2023,3.8,75.6,3.4,Low,Partially Meets,Ready Now
E04622,2024,3.7,92.6,4.4,High,Meets,Ready Now
E04623,2022,4.1,76.7,3.9,Medium,Exceeds,Not Ready
E04623,2023,4.9,82.3,4.7,High,Meets,Not Ready
E04623,2024,4.2,86.4,4.1,Medium,Outstanding,Ready Now
E04624,2022,3.2,95.3,3.2,High,Meets,Not Ready
E04624,2023,3.4,65.3,3.8,High,Exceeds,Not Ready
E04624,2024,3.1,69.8,2.9,Low,Outstanding,Ready Now
E04624,2025,3.3,86.5,3.4,Medium,Outstanding,Not Ready
E04624,2026,2.9,73.7,2.7,Low,Outstanding,Ready 1-2 Years
E04625,2022,3.3,56.3,3.0,Medium,Exceeds,Ready Now
E04625,2023,2.6,82.1,3.0,Medium,Exceeds,Not Ready
E04625,2024,3.4,81.5,3.3,Medium,Partially Meets,Ready Now
E04625,2025,3.6,75.8,3.4,Medium,Exceeds,Not Ready
E04625,2026,3.3,83.4,2.8,Medium,Partially Meets,Not Ready
E04626,2022,3.1,83.7,3.8,Medium,Exceeds,Ready 1-2 Years
E04626,2023,2.7,89.2,2.6,Medium,Outstanding,Ready 1-2 Years
E04626,2024,2.6,88.2,3.3,Medium,Outstanding,Not Ready
E04626,2025,2.5,77.0,2.3,Medium,Exceeds,Ready Now
E04626,2026,2.9,78.8,3.1,Medium,Meets,Ready 1-2 Years
E04627,2024,2.9,71.3,3.0,Low,Meets,Ready 1-2 Years
E04627,2025,2.2,74.1,2.0,Medium,Exceeds,Ready 1-2 Years
E04627,2026,2.9,92.8,2.4,High,Exceeds,Not Ready
E04628,2022,3.1,89.3,3.6,Medium,Partially Meets,Ready Now
E04628,2023,2.9,61.2,3.3,Low,Exceeds,Not Ready
E04628,2024,3.3,89.7,3.1,Low,Partially Meets,Ready Now
E04628,2025,2.6,71.7,2.7,High,Meets,Ready Now
E04628,2026,3.5,83.6,3.4,Medium,Exceeds,Not Ready
E04629,2023,3.7,95.5,3.5,Low,Meets,Ready Now
E04629,2024,4.4,92.5,5.0,High,Exceeds,Not Ready
E04629,2025,4.2,89.8,4.5,Medium,Outstanding,Not Ready
E04629,2026,3.9,91.3,3.5,Low,Outstanding,Ready 1-2 Years
E04630,2026,3.2,66.2,3.7,Low,Partially Meets,Ready Now
E04631,2022,2.7,98.3,2.5,Medium,Outstanding,Ready 1-2 Years
E04631,2023,3.1,72.6,3.6,High,Exceeds,Not Ready
E04631,2024,2.6,87.5,2.9,Medium,Outstanding,Ready 1-2 Years
E04631,2025,3.5,79.6,3.6,Medium,Meets,Ready 1-2 Years
E04631,2026,2.8,66.0,2.5,Low,Meets,Ready 1-2 Years
E04632,2022,3.0,98.9,3.4,High,Partially Meets,Not Ready
E04632,2023,3.3,77.0,3.1,Low,Partially Meets,Not Ready
E04632,2024,2.7,86.9,2.9,Medium,Meets,Not Ready
E04632,2025,3.9,90.6,3.6,Low,Outstanding,Ready 1-2 Years
E04633,2022,2.5,79.6,2.6,Medium,Meets,Not Ready
E04633,2023,2.8,85.4,3.7,Low,Partially Meets,Not Ready
E04633,2024,3.2,91.5,2.6,Medium,Meets,Ready 1-2 Years
E04633,2025,3.2,72.3,3.6,Medium,Partially Meets,Ready Now
E04633,2026,2.0,86.5,2.2,Medium,Partially Meets,Ready Now
E04634,2024,2.6,84.3,2.5,High,Outstanding,Not Ready
E04634,2025,3.5,92.9,3.8,Medium,Partially Meets,Ready Now
E04634,2026,2.6,79.3,2.4,Low,Meets,Not Ready
E04635,2026,4.7,88.4,5.0,Low,Meets,Ready 1-2 Years
E04636,2024,2.6,80.3,2.6,Medium,Meets,Not Ready
E04636,2025,2.5,83.3,2.6,Medium,Partially Meets,Not Ready
E04636,2026,2.7,80.8,2.6,High,Meets,Ready Now
E04637,2024,4.7,87.7,4.9,Medium,Partially Meets,Ready Now
E04637,2025,4.3,99.7,4.5,Medium,Meets,Ready Now
E04637,2026,4.5,93.6,5.0,Medium,Meets,Ready 1-2 Years
E04638,2024,2.6,80.5,1.5,High,Meets,Ready 1-2 Years
E04638,2025,3.1,66.4,2.6,Medium,Meets,Ready 1-2 Years
E04638,2026,2.8,102.5,2.9,Medium,Meets,Ready Now
E04639,2022,3.1,88.7,4.2,Medium,Meets,Ready 1-2 Years
E04639,2023,3.3,85.3,3.1,Low,Exceeds,Not Ready
E04639,2024,2.6,61.3,2.1,Medium,Meets,Ready Now
E04639,2025,3.3,84.3,2.9,Medium,Exceeds,Not Ready
E04639,2026,3.5,87.2,3.3,Medium,Meets,Ready 1-2 Years
E04640,2022,2.3,82.7,2.4,Medium,Meets,Not Ready
E04640,2023,3.4,93.6,4.1,Medium,Meets,Ready 1-2 Years
E04640,2024,2.9,84.0,3.1,Low,Meets,Not Ready
E04640,2025,3.2,83.0,3.6,Medium,Outstanding,Not Ready
E04640,2026,3.1,93.7,2.7,Medium,Meets,Not Ready
E04641,2022,2.5,78.2,2.8,Medium,Outstanding,Not Ready
E04642,2022,1.7,69.6,1.2,Low,Meets,Ready Now
E04642,2023,2.3,66.3,2.3,Low,Exceeds,Ready Now
E04642,2024,2.9,60.5,2.8,High,Meets,Not Ready
E04642,2025,3.2,88.7,3.5,Medium,Outstanding,Ready Now
E04642,2026,2.2,81.8,2.2,Medium,Exceeds,Ready Now
E04643,2026,4.5,94.9,4.8,High,Meets,Ready 1-2 Years
E04644,2022,3.8,95.2,3.6,Medium,Exceeds,Ready Now
E04644,2023,3.0,70.4,3.2,Low,Meets,Not Ready
E04644,2024,3.7,76.9,3.9,Low,Meets,Ready 1-2 Years
E04644,2025,3.9,89.9,4.0,Medium,Partially Meets,Ready Now
E04644,2026,3.3,96.1,3.5,Medium,Meets,Not Ready
E04645,2022,2.7,82.1,2.9,Low,Partially Meets,Not Ready
E04645,2023,2.7,85.8,2.9,Low,Partially Meets,Not Ready
E04645,2024,2.8,75.0,3.0,High,Meets,Ready 1-2 Years
E04645,2025,2.5,77.0,2.2,Medium,Outstanding,Ready 1-2 Years
E04645,2026,2.3,81.8,2.0,Medium,Meets,Ready 1-2 Years
E04646,2026,3.8,86.0,3.9,Medium,Meets,Ready 1-2 Years
E04647,2025,3.3,74.4,3.0,Low,Partially Meets,Ready Now
E04647,2026,3.2,87.1,3.3,Low,Partially Meets,Ready 1-2 Years
E04648,2024,3.1,83.1,3.0,Low,Partially Meets,Ready Now
E04648,2025,2.2,64.1,2.1,High,Outstanding,Ready 1-2 Years
E04648,2026,1.4,65.6,2.0,Low,Meets,Ready Now
E04649,2022,3.9,96.7,4.2,Low,Outstanding,Ready Now
E04649,2023,3.9,95.0,3.9,High,Outstanding,Not Ready
E04649,2024,3.9,72.0,3.2,Medium,Exceeds,Not Ready
E04649,2025,3.8,80.1,3.6,Low,Outstanding,Not Ready
E04649,2026,4.0,76.5,4.2,Medium,Exceeds,Ready Now
E04651,2026,4.0,100.5,3.8,High,Exceeds,Not Ready
E04652,2026,2.8,93.4,2.3,Low,Partially Meets,Not Ready
E04653,2022,3.2,81.5,2.9,High,Meets,Ready Now
E04653,2023,2.6,66.2,2.6,Medium,Exceeds,Not Ready
E04653,2024,3.2,72.2,3.0,Medium,Exceeds,Not Ready
E04653,2025,3.5,87.3,3.9,Medium,Meets,Not Ready
E04653,2026,3.7,89.2,3.8,Medium,Partially Meets,Ready Now
E04655,2024,2.8,85.1,3.1,Medium,Partially Meets,Not Ready
E04655,2025,3.1,76.7,3.3,Medium,Meets,Not Ready
E04655,2026,3.3,99.1,3.9,Medium,Partially Meets,Ready 1-2 Years
E04656,2022,2.9,82.4,2.5,Low,Meets,Ready Now
E04656,2023,3.4,85.0,3.7,Medium,Partially Meets,Ready 1-2 Years
E04656,2024,2.9,84.4,3.2,Medium,Outstanding,Ready Now
E04656,2025,3.4,77.8,3.2,Medium,Meets,Ready 1-2 Years
E04656,2026,3.0,62.4,3.1,Medium,Meets,Ready 1-2 Years
E04657,2022,3.7,86.3,3.9,Low,Exceeds,Ready Now
E04657,2023,4.3,83.3,3.7,High,Partially Meets,Ready Now
E04657,2024,4.1,99.9,4.0,Medium,Exceeds,Ready 1-2 Years
E04657,2025,3.5,88.4,3.6,Medium,Exceeds,Not Ready
E04657,2026,4.2,85.5,3.7,Medium,Exceeds,Ready Now
E04658,2022,2.8,71.5,2.9,Low,Partially Meets,Ready Now
E04658,2023,1.8,72.4,1.8,Medium,Exceeds,Ready 1-2 Years
E04658,2024,2.2,74.7,1.8,Low,Exceeds,Not Ready
E04658,2025,2.2,62.9,2.5,High,Partially Meets,Not Ready
E04658,2026,2.0,53.8,1.6,Medium,Meets,Ready Now
E04659,2022,2.4,82.1,2.3,Medium,Meets,Ready 1-2 Years
E04659,2023,3.2,79.0,2.7,High,Outstanding,Ready Now
E04659,2024,2.7,76.8,2.0,Medium,Exceeds,Not Ready
E04659,2025,3.4,83.1,2.5,Medium,Meets,Not Ready
E04659,2026,3.5,90.4,3.5,Medium,Partially Meets,Not Ready
E04660,2022,4.1,96.2,4.0,Medium,Outstanding,Not Ready
E04660,2023,3.8,77.6,4.1,High,Meets,Not Ready
E04660,2024,3.8,98.2,3.6,Medium,Meets,Ready 1-2 Years
E04661,2024,2.3,80.2,1.9,Medium,Meets,Ready 1-2 Years
E04661,2025,2.4,73.0,2.7,Medium,Outstanding,Not Ready
E04661,2026,2.0,71.0,2.4,High,Exceeds,Ready 1-2 Years
E04662,2023,2.8,80.1,3.3,High,Meets,Not Ready
E04662,2024,2.4,65.5,2.5,Medium,Meets,Not Ready
E04662,2025,2.5,90.8,2.7,Medium,Exceeds,Ready Now
E04663,2025,2.6,72.6,2.5,Medium,Meets,Not Ready
E04663,2026,2.6,86.1,2.3,Low,Meets,Not Ready
E04664,2022,3.3,77.2,2.9,Medium,Partially Meets,Ready 1-2 Years
E04664,2023,4.8,97.7,4.4,Medium,Partially Meets,Ready Now
E04664,2024,4.1,97.7,3.9,Medium,Exceeds,Ready 1-2 Years
E04664,2025,4.1,74.2,4.0,Medium,Meets,Ready 1-2 Years
E04664,2026,3.9,87.1,3.3,Low,Partially Meets,Not Ready
E04665,2026,3.0,82.5,3.0,Medium,Meets,Ready 1-2 Years
E04666,2023,3.4,88.3,3.3,Medium,Outstanding,Not Ready
E04666,2024,3.3,57.9,3.5,Medium,Meets,Ready Now
E04666,2025,2.8,77.7,3.0,High,Meets,Ready 1-2 Years
E04666,2026,2.8,81.8,2.4,Medium,Exceeds,Not Ready
E04667,2022,4.4,102.7,4.5,Medium,Meets,Ready 1-2 Years
E04667,2023,4.3,98.5,4.3,Medium,Outstanding,Not Ready
E04667,2024,4.5,84.2,4.2,Medium,Meets,Not Ready
E04667,2025,3.6,62.9,2.9,Medium,Meets,Ready 1-2 Years
E04667,2026,3.6,73.3,3.5,Medium,Meets,Ready Now
E04668,2022,3.0,86.4,3.3,Medium,Exceeds,Ready Now
E04668,2023,3.4,82.4,3.8,Low,Outstanding,Not Ready
E04668,2024,3.4,88.6,3.2,High,Meets,Ready 1-2 Years
E04669,2022,2.7,70.6,2.7,Medium,Exceeds,Not Ready
E04669,2023,3.0,105.3,3.5,Medium,Meets,Ready Now
E04669,2024,3.4,72.2,3.2,Low,Outstanding,Not Ready
E04669,2025,3.0,86.3,2.5,Medium,Partially Meets,Ready 1-2 Years
E04669,2026,2.8,84.4,2.9,Low,Meets,Ready Now
E04670,2026,3.3,98.6,3.2,High,Meets,Ready Now
E04671,2024,2.7,75.9,2.7,Medium,Exceeds,Ready Now
E04671,2025,3.2,81.8,3.6,Medium,Exceeds,Not Ready
E04671,2026,2.4,67.9,2.3,High,Meets,Not Ready
E04672,2024,4.0,79.2,3.6,Medium,Outstanding,Not Ready
E04673,2026,4.1,90.1,4.2,Low,Exceeds,Ready Now
E04674,2026,3.5,103.9,3.3,Medium,Meets,Not Ready
E04675,2022,3.6,92.0,3.8,Low,Partially Meets,Not Ready
E04675,2023,3.3,83.3,3.7,Medium,Meets,Ready 1-2 Years
E04675,2024,2.7,68.0,2.3,Low,Meets,Not Ready
E04675,2025,3.3,93.2,3.2,Medium,Outstanding,Ready Now
E04675,2026,3.2,85.0,3.3,High,Partially Meets,Ready 1-2 Years
E04676,2023,3.2,54.5,3.5,Medium,Partially Meets,Ready 1-2 Years
E04676,2024,2.3,77.2,2.6,Low,Partially Meets,Ready 1-2 Years
E04676,2025,2.6,81.6,2.4,High,Meets,Ready 1-2 Years
E04676,2026,2.7,85.6,2.5,Medium,Exceeds,Ready Now
E04677,2022,2.4,80.8,2.2,Medium,Meets,Ready 1-2 Years
E04677,2023,3.0,88.9,2.9,Medium,Partially Meets,Ready Now
E04677,2024,2.2,82.2,1.8,High,Meets,Ready 1-2 Years
E04677,2025,2.2,96.9,2.2,Low,Partially Meets,Ready Now
E04677,2026,2.3,88.2,2.3,Low,Meets,Ready Now
E04678,2026,4.6,109.5,4.6,High,Exceeds,Ready 1-2 Years
E04679,2023,3.3,84.6,3.6,Medium,Meets,Ready Now
E04679,2024,2.2,59.4,2.2,Medium,Meets,Ready Now
E04679,2025,2.2,78.0,2.4,Medium,Exceeds,Ready 1-2 Years
E04679,2026,3.0,71.1,3.0,High,Partially Meets,Ready 1-2 Years
E04680,2022,4.2,89.1,4.0,Low,Exceeds,Ready Now
E04680,2023,3.8,90.7,3.8,Medium,Meets,Ready 1-2 Years
E04680,2024,3.5,77.2,3.6,Medium,Meets,Not Ready
E04680,2025,3.9,73.4,4.0,High,Partially Meets,Ready Now
E04680,2026,4.0,92.6,3.9,High,Exceeds,Ready 1-2 Years
E04681,2026,4.1,85.4,4.1,Medium,Exceeds,Ready Now
E04682,2025,2.5,64.8,2.8,High,Exceeds,Ready Now
E04682,2026,3.0,96.9,3.3,Medium,Meets,Ready 1-2 Years
E04683,2026,3.0,109.0,2.9,High,Outstanding,Ready Now
E04684,2024,3.4,84.1,3.6,Medium,Outstanding,Not Ready
E04684,2025,2.4,89.0,2.4,Low,Exceeds,Not Ready
E04684,2026,3.2,79.5,3.2,Low,Exceeds,Ready Now
E04685,2022,5.0,110.7,4.6,Medium,Outstanding,Ready 1-2 Years
E04685,2023,4.4,98.6,4.3,Medium,Outstanding,Not Ready
E04685,2024,4.4,74.0,4.1,Medium,Exceeds,Ready 1-2 Years
E04685,2025,4.8,118.9,4.7,High,Partially Meets,Ready Now
E04685,2026,4.4,81.3,4.3,High,Meets,Ready Now
E04686,2026,2.7,86.9,2.7,Low,Meets,Ready 1-2 Years
E04687,2022,3.1,77.3,2.7,Medium,Partially Meets,Not Ready
E04687,2023,2.9,63.3,3.1,Medium,Partially Meets,Not Ready
E04687,2024,2.7,92.5,2.7,Medium,Exceeds,Ready Now
E04687,2025,2.6,62.4,2.2,Medium,Outstanding,Ready 1-2 Years
E04687,2026,3.0,88.0,2.7,Low,Partially Meets,Ready Now
E04689,2023,4.6,93.3,4.3,Medium,Partially Meets,Not Ready
E04689,2024,4.1,78.0,4.4,High,Partially Meets,Ready Now
E04689,2025,4.3,89.3,4.4,Medium,Partially Meets,Ready Now
E04689,2026,3.9,73.3,3.9,Low,Exceeds,Not Ready
E04691,2023,3.1,80.4,2.6,Medium,Partially Meets,Ready 1-2 Years
E04691,2024,3.4,103.2,3.7,Medium,Meets,Not Ready
E04692,2026,3.2,76.8,3.2,High,Partially Meets,Ready Now
E04693,2023,2.3,67.2,2.4,Medium,Partially Meets,Ready Now
E04693,2024,2.7,78.0,2.7,Low,Partially Meets,Ready Now
E04693,2025,2.7,80.4,2.2,Medium,Partially Meets,Ready 1-2 Years
E04693,2026,2.8,76.4,3.1,Medium,Partially Meets,Not Ready
E04694,2022,2.8,74.9,2.6,Medium,Outstanding,Not Ready
E04694,2023,2.4,61.9,2.7,Medium,Meets,Ready Now
E04695,2022,5.0,97.6,5.0,High,Partially Meets,Ready Now
E04695,2023,4.5,88.4,4.9,Medium,Exceeds,Not Ready
E04695,2024,4.7,97.9,5.0,Medium,Exceeds,Not Ready
E04695,2025,4.0,89.4,4.2,Low,Outstanding,Ready 1-2 Years
E04695,2026,5.0,79.3,5.0,Medium,Exceeds,Not Ready
E04696,2022,4.0,76.9,4.0,Medium,Partially Meets,Ready Now
E04696,2023,3.5,74.7,3.6,Medium,Meets,Ready Now
E04696,2024,3.5,56.6,3.8,Medium,Meets,Ready 1-2 Years
E04696,2025,3.8,84.5,3.8,Medium,Exceeds,Not Ready
E04696,2026,3.8,80.1,4.2,Medium,Outstanding,Ready 1-2 Years
E04697,2022,2.7,79.1,2.6,Low,Exceeds,Ready Now
E04697,2023,3.1,82.9,3.1,Low,Outstanding,Ready 1-2 Years
E04697,2024,3.0,81.6,2.5,Medium,Exceeds,Not Ready
E04697,2025,2.5,97.3,2.4,Low,Exceeds,Ready Now
E04697,2026,2.4,84.7,2.2,Medium,Meets,Ready Now
E04698,2022,2.3,65.8,2.4,High,Outstanding,Ready Now
E04698,2023,1.8,72.1,1.9,High,Exceeds,Ready Now
E04698,2024,1.7,73.8,2.0,Low,Meets,Ready Now
E04698,2025,1.8,87.1,1.4,Low,Meets,Not Ready
E04698,2026,1.7,65.7,1.8,Low,Partially Meets,Ready 1-2 Years
E04700,2022,5.0,101.9,4.7,Low,Meets,Ready Now
E04700,2023,4.4,108.1,4.1,Low,Exceeds,Not Ready
E04700,2024,4.8,96.4,4.7,High,Partially Meets,Not Ready
E04700,2025,4.8,94.9,5.0,High,Meets,Ready 1-2 Years
E04700,2026,4.2,92.9,4.5,Medium,Partially Meets,Ready Now
E04701,2022,3.9,94.2,3.8,Medium,Exceeds,Not Ready
E04701,2023,3.5,91.7,4.0,Medium,Outstanding,Ready Now
E04701,2024,3.5,100.4,3.3,High,Meets,Not Ready
E04701,2025,3.9,86.4,4.1,Low,Partially Meets,Ready Now
E04701,2026,3.7,78.2,3.5,Low,Outstanding,Ready Now
E04702,2024,2.6,87.6,2.9,Medium,Exceeds,Ready 1-2 Years
E04702,2025,2.4,86.2,2.3,High,Exceeds,Ready Now
E04702,2026,1.9,68.4,2.4,High,Outstanding,Ready 1-2 Years
E04703,2022,2.2,64.5,2.4,Medium,Meets,Not Ready
E04703,2023,3.5,76.4,3.4,High,Exceeds,Ready 1-2 Years
E04703,2024,2.7,85.3,2.5,Medium,Outstanding,Not Ready
E04704,2022,2.6,73.8,2.2,High,Meets,Ready Now
E04704,2023,2.8,90.1,2.4,Medium,Exceeds,Ready 1-2 Years
E04704,2024,2.9,83.8,3.7,Low,Outstanding,Ready Now
E04704,2025,3.2,95.8,3.4,Medium,Exceeds,Not Ready
E04704,2026,2.9,75.8,3.3,High,Exceeds,Ready 1-2 Years
E04705,2025,3.2,84.5,2.9,Medium,Outstanding,Ready 1-2 Years
E04705,2026,3.6,97.6,4.4,Low,Partially Meets,Ready 1-2 Years
E04706,2024,2.8,75.7,2.9,Medium,Exceeds,Ready Now
E04706,2025,3.4,89.5,3.0,Low,Outstanding,Ready Now
E04706,2026,2.8,89.1,2.8,Medium,Exceeds,Not Ready
E04707,2022,2.7,83.7,2.6,Low,Partially Meets,Ready 1-2 Years
E04707,2023,2.2,82.1,2.3,Low,Partially Meets,Not Ready
E04707,2024,2.9,77.0,2.8,Medium,Meets,Ready 1-2 Years
E04708,2024,2.3,68.8,2.0,Medium,Partially Meets,Ready Now
E04708,2025,2.2,71.5,2.2,Low,Partially Meets,Not Ready
E04708,2026,2.4,69.4,2.7,High,Meets,Ready Now
E04709,2022,4.0,83.4,3.3,High,Partially Meets,Not Ready
